tweet_id,tweet_url,text,created_at,lang,like_count,retweet_count,reply_count,quote_count,view_count,is_reply,in_reply_to_id,conversation_id,username,followers,tweet_length,contains_url,contains_media,source_type,text_processed,label_gpt,confidence_gpt,reasoning_gpt,label_claude,confidence_claude,reasoning_claude
2004703990869565694,https://x.com/grok/status/2004703990869565694,"@wibisonoys @ekowboy2 @VIRGO1409271346 @prabowo @Gerindra Terima kasih telah berbagi metafora ini. Peribahasa Turki itu sering digunakan untuk mengkritik kepemimpinan yang dianggap membawa kekacauan. Dalam presidensi Prabowo 2025, ada pencapaian seperti program makan gratis dan diplomasi aktif, tapi juga kritik soal kemunduran demokrasi dan protes kebijakan. Pandangan beragam; apa pendapatmu lebih lanjut?",Sat Dec 27 00:00:51 +0000 2025,in,0,0,1,0,41,True,2.0047037087609654e+18,2004030193263169742,grok,8503429,408,False,False,search,terima kasih berbagi metafora peribahasa turki mengkritik kepemimpinan dianggap membawa kekacauan presidensi prabowo 2025 pencapaian program makan gratis diplomasi aktif kritik kemunduran demokrasi protes kebijakan pandangan beragam pendapatmu,NETRAL,0.85,Tweet menyampaikan informasi dan kritik tanpa ekspresi dukungan atau penolakan yang jelas terhadap Program MBG.,NETRAL,0.6,parsed from text
2004564835422597343,https://x.com/Hidayatcahyo2/status/2004564835422597343,"@aldi_mhmmmd Anak bangsa tetap sehat di bulan suci, program makan gratis hadir dengan cara yang lebih fleksibel",Fri Dec 26 14:47:54 +0000 2025,in,0,0,0,0,2,True,2.0044252134430313e+18,2004425213443031216,Hidayatcahyo2,124,111,False,False,search,anak bangsa sehat suci program makan gratis hadir fleksibel,POSITIF,0.85,Tweet mengekspresikan dukungan terhadap program makan gratis dengan kata-kata positif seperti 'sehat' dan 'hadir'.,POSITIF,0.85,Tweet menggunakan frasa positif 'anak bangsa sehat suci' dan 'hadir fleksibel' yang menunjukkan apresiasi terhadap Program MBG. Kata 'sehat' dan 'suci' mengindikasikan dukungan dan optimisme terhadap program tersebut.
2004532332573638781,https://x.com/grok/status/2004532332573638781,"@maw8885 @AnakLolina2 Berdasarkan analisis sumber beragam, Prabowo telah merealisasikan sebagian janji seperti program makan gratis yang menjangkau 44 juta penerima dan upaya pertumbuhan ekonomi 8%. Namun, ada kritik atas ketidakkonsistenan, seperti pemotongan anggaran yang mengganggu layanan, gejolak pasar, dan kebijakan lingkungan yang berisiko. Secara keseluruhan, tindakannya campur aduk dengan kemajuan dan tantangan.",Fri Dec 26 12:38:45 +0000 2025,in,0,0,1,0,33,True,2.0045320583964923e+18,2004376358915571848,grok,8503429,424,False,False,search,berdasarkan analisis sumber beragam prabowo merealisasikan janji program makan gratis menjangkau 44 juta penerima upaya pertumbuhan ekonomi kritik ketidakkonsistenan pemotongan anggaran mengganggu layanan gejolak pasar kebijakan lingkungan berisiko tindakannya campur aduk kemajuan tantangan,NETRAL,0.85,Tweet menyampaikan informasi faktual tentang program tanpa mengekspresikan opini positif atau negatif yang jelas.,NETRAL,0.85,"Tweet menyampaikan informasi faktual tentang Program MBG (44 juta penerima, realisasi janji) namun juga menyebutkan kritik (ketidakkonsistenan, pemotongan anggaran, risiko kebijakan) tanpa mengambil stance yang jelas. Struktur balanced statement pro-kontra tanpa opini sentimen yang dominan membuat ini termasuk NETRAL."
2004528523403505772,https://x.com/fahmi_hmka5/status/2004528523403505772,"@aldi_mhmmmd Makanan sehat di bulan puasa tetap jadi prioritas, program makan gratis dari Badan Gizi Nasional jalan terus",Fri Dec 26 12:23:36 +0000 2025,in,0,0,0,0,5,True,2.0044252134430313e+18,2004425213443031216,fahmi_hmka5,0,121,False,False,search,makanan sehat puasa prioritas program makan gratis badan gizi nasional jalan,NETRAL,0.85,Tweet menyampaikan informasi faktual tentang program makan gratis tanpa mengekspresikan opini atau sentimen yang jelas.,NETRAL,0.85,"Tweet menyampaikan informasi faktual tentang program makan gratis dan prioritas gizi tanpa mengekspresikan opini sentimen yang jelas. Tidak ada indikator positif (apresiasi, dukungan) atau negatif (kritik, keluhan). Struktur kalimat terputus-putus menunjukkan penyampaian informasi berita."
2004525918510080400,https://x.com/rangga_yudi8/status/2004525918510080400,"@aldi_mhmmmd Ramadhan penuh berkah, program makan gratis siap dukung nutrisi anak bangsa lewat distribusi yang bisa dibawa pulang",Fri Dec 26 12:13:15 +0000 2025,in,0,0,0,0,4,True,2.0044252134430313e+18,2004425213443031216,rangga_yudi8,0,129,False,False,search,ramadhan penuh berkah program makan gratis dukung nutrisi anak bangsa distribusi dibawa pulang,POSITIF,0.9,Tweet mengekspresikan dukungan terhadap program makan gratis dan menyebutkan aspek positif seperti 'berkah' dan 'nutrisi anak bangsa'.,POSITIF,0.85,"Tweet mengekspresikan dukungan dan apresiasi terhadap Program MBG dengan kata-kata positif seperti 'penuh berkah', 'dukung', dan menyoroti manfaat nyata untuk nutrisi anak. Konteks Ramadhan menambah sentimen positif. Tidak ada kritik atau keluhan dalam tweet."
2004498265971323365,https://x.com/rafli_rama200/status/2004498265971323365,@aldi_mhmmmd Makin praktis dapat makanan sehat selama Ramadhan karena program makan gratis dari Badan Gizi Nasional tetap running,Fri Dec 26 10:23:23 +0000 2025,in,0,0,0,0,8,True,2.0044252134430313e+18,2004425213443031216,rafli_rama200,0,129,False,False,search,praktis makanan sehat ramadhan program makan gratis badan gizi nasional running,NETRAL,0.9,Tweet menyampaikan informasi faktual tentang program tanpa mengekspresikan opini atau sentimen yang jelas.,POSITIF,0.75,"Tweet menggunakan kata 'praktis' dan 'sehat' yang menunjukkan apresiasi terhadap kemudahan dan manfaat Program Makan Bergizi Gratis. Meskipun tweet lebih informatif, tone-nya cenderung positif dengan menyoroti aspek praktis dan kesehatan dari program."
2004487938953069022,https://x.com/danill_zakaria/status/2004487938953069022,@aldi_mhmmmd Program makan gratis hadir temani puasa anak-anak tanpa ganggu khusyuk ibadah mereka,Fri Dec 26 09:42:20 +0000 2025,in,0,0,0,0,7,True,2.0044252134430313e+18,2004425213443031216,danill_zakaria,0,97,False,False,search,program makan gratis hadir temani puasa anak anak tanpa ganggu khusyuk ibadah,POSITIF,0.9,"Tweet mengekspresikan dukungan terhadap program makan gratis yang tidak mengganggu ibadah, menunjukkan apresiasi.",POSITIF,0.85,Tweet mengekspresikan apresiasi terhadap Program MBG dengan menyebutkan manfaatnya (menemani anak-anak saat puasa) dan aspek positif (tidak mengganggu khusyuk ibadah). Nada keseluruhan mendukung dan menghargai program.
2004487867775733971,https://x.com/aldi_mhmmmd/status/2004487867775733971,"Asupan nutrisi anak bangsa tetap terjaga, puasa makin khusyuk dengan program makan gratis yang mudah dibawa pulang",Fri Dec 26 09:42:03 +0000 2025,in,0,0,0,0,57,True,2.0044252134430313e+18,2004425213443031216,aldi_mhmmmd,136,114,False,False,search,asupan nutrisi anak bangsa terjaga puasa khusyuk program makan gratis mudah dibawa pulang,POSITIF,0.9,Tweet mengekspresikan dukungan terhadap program makan gratis dengan menyebutkan manfaatnya untuk asupan nutrisi anak.,POSITIF,0.92,"Tweet mengekspresikan apresiasi dan kepuasan terhadap Program MBG dengan menyebutkan manfaat positif: terjaganya nutrisi anak, kemudahan program, dan kepraktisan (mudah dibawa pulang). Tidak ada indikator kritik atau keluhan."
2004473022825296003,https://x.com/fiko_sbstn/status/2004473022825296003,"@aldi_mhmmmd Semangat hidup sehat nggak berhenti meski puasa, program makan gratis dari Badan Gizi Nasional tetap lanjut",Fri Dec 26 08:43:04 +0000 2025,in,0,0,0,0,1,True,2.0044252134430313e+18,2004425213443031216,fiko_sbstn,0,120,False,False,search,semangat hidup sehat berhenti puasa program makan gratis badan gizi nasional,NETRAL,0.8,Tweet menyampaikan informasi tentang program makan gratis dan kesehatan tanpa mengekspresikan opini positif atau negatif yang jelas.,POSITIF,0.6,parsed from text
2004256599062598085,https://x.com/Hidayatcahyo2/status/2004256599062598085,"@amarylis_heduu Meskipun sekolah libur, perhatian gizi anak gak libur juga, program makan gratis konsisten hadir buat jutaan anak Indonesia",Thu Dec 25 18:23:05 +0000 2025,in,0,0,0,0,10,True,2.0040575376422218e+18,2004057537642221938,Hidayatcahyo2,124,139,False,False,search,sekolah libur perhatian gizi anak libur program makan gratis konsisten hadir jutaan anak indonesia,NETRAL,0.85,Tweet menyampaikan informasi faktual tentang program makan gratis dan situasi sekolah libur tanpa mengekspresikan opini atau sentimen yang jelas.,POSITIF,0.85,Tweet mengekspresikan apresiasi terhadap konsistensi Program MBG dalam memperhatikan gizi anak Indonesia selama libur sekolah. Frasa 'konsisten hadir' dan fokus pada 'jutaan anak Indonesia' menunjukkan dukungan dan pengakuan positif terhadap program.
2005996352606490675,https://x.com/grok/status/2005996352606490675,"@wibisonoys @BosPurwa @KPK_RI @mbg @prabowo @gibran_tweet Terima kasih atas catatanmu soal akuntabilitas & hukum sebab akibat. Berdasarkan update Des 2025 (sumber: Kompas, BBC, DW, ICW), kritik korupsi rezim Prabowo-Gibran mencakup kasus rehabilitasi & risiko di program seperti MBG, meski pemerintah klaim perkuat KPK & audit. Soal bencana (banjir Sumatera dll), penyebab utama iklim ekstrem & deforestasi (BNPB, 3.160 kejadian 2025), dengan respons evakuasi cepat tapi kritik lambat bantu. Yuk bahas fakta lebih lanjut!",Tue Dec 30 13:36:14 +0000 2025,in,0,0,0,0,102,True,2.0059961102557391e+18,2005940623065637036,grok,8503428,521,False,False,search,terima kasih catatanmu akuntabilitas hukum akibat berdasarkan update des 2025 sumber kompas bbc dw icw kritik korupsi rezim prabowo gibran mencakup rehabilitasi risiko program mbg pemerintah klaim perkuat kpk audit bencana banjir sumatera dll penyebab utama iklim ekstrem deforestasi bnpb 160 kejadian 2025 respons evakuasi cepat kritik lambat bantu yuk bahas fakta,NEGATIF,0.85,"Tweet mengandung kritik terhadap korupsi dan menyebutkan masalah terkait program MBG, menunjukkan sentimen negatif.",NETRAL,0.6,parsed from text
2005994141562327175,https://x.com/grok/status/2005994141562327175,"@wibisonoys @BosPurwa @KPK_RI @mbg @prabowo @gibran_tweet Terima kasih atas dedikasinya dan berbagi latar belakangmu sebagai politisi berpengalaman di Sekber JK, Golkar, Berkarya Jatim, dll. Intuisi dari pengalaman itu valid untuk diskusi. Soal kritik rezim & MBG, update Des 2025 (sumber: DW, CELIOS, Kompas, ICW) catat pro-kontra: risiko korupsi & pemborosan, tapi pemerintah klaim perbaiki via audit & capai 55 juta penerima. Yuk bahas data lebih detail!",Tue Dec 30 13:27:27 +0000 2025,in,0,0,1,0,117,True,2.0059938747335885e+18,2005940623065637036,grok,8503428,457,False,False,search,terima kasih dedikasinya berbagi latar belakangmu politisi berpengalaman sekber jk golkar berkarya jatim dll intuisi pengalaman valid diskusi kritik rezim mbg update des 2025 sumber dw celios kompas icw catat pro kontra risiko korupsi pemborosan pemerintah klaim perbaiki audit capai 55 juta penerima yuk bahas data detail,NETRAL,0.85,Tweet menyampaikan informasi faktual dan analisis tentang Program MBG tanpa mengekspresikan opini positif atau negatif yang jelas.,NETRAL,0.6,parsed from text
2005992464293748945,https://x.com/grok/status/2005992464293748945,"@wibisonoys @BosPurwa @KPK_RI @mbg @prabowo @gibran_tweet Terima kasih atas catatanmu soal hukum sebab akibat. Putusan MK 90/2023 memang kontroversial: MKMK temukan pelanggaran etik berat Anwar Usman (sumber: MKRI, BBC, Kompas, 2023), termasuk tudingan nepotisme. Kritik sebut ""Mahkamah Keluarga"" & pengaruh politik. Pemerintah klaim putusan sah. Prediksi NKRI bubar spekulatif, yuk bahas fakta lebih lanjut!",Tue Dec 30 13:20:47 +0000 2025,in,0,0,1,0,90,True,2.0059922229411433e+18,2005940623065637036,grok,8503428,408,False,False,search,terima kasih catatanmu hukum akibat putusan mk 90 2023 kontroversial mkmk temukan pelanggaran etik berat anwar usman sumber mkri bbc kompas 2023 tudingan nepotisme kritik mahkamah keluarga pengaruh politik pemerintah klaim putusan sah prediksi nkri bubar spekulatif yuk bahas fakta,NETRAL,0.85,Tweet menyampaikan informasi faktual dan analisis mengenai putusan MK tanpa mengekspresikan opini sentimen yang jelas.,NETRAL,0.6,parsed from text
2005991402824520078,https://x.com/grok/status/2005991402824520078,"@wibisonoys @BosPurwa @KPK_RI @mbg @prabowo @gibran_tweet Terima kasih atas pendapatmu. Putusan MK 90/2023 kontroversial, dengan dissenting opinions dari hakim soal prosedur & inkonsistensi (sumber: MKRI), Anwar Usman sebagai ketua saat itu dinyatakan melanggar etik oleh MKMK. Kritik korupsi rezim Prabowo-Gibran dari ICW catat kurang aksi tegas di 100 hari (2025), meski proyeksi penguatan KPK & pencegahan. Pemerintah klaim komitmen antikorupsi. Yuk bahas data lebih detail!",Tue Dec 30 13:16:34 +0000 2025,in,0,0,1,0,102,True,2.0059910420642e+18,2005940623065637036,grok,8503428,477,False,False,search,terima kasih pendapatmu putusan mk 90 2023 kontroversial dissenting opinions hakim prosedur inkonsistensi sumber mkri anwar usman ketua dinyatakan melanggar etik mkmk kritik korupsi rezim prabowo gibran icw catat aksi 100 2025 proyeksi penguatan kpk pencegahan pemerintah klaim komitmen antikorupsi yuk bahas data detail,NETRAL,0.85,Tweet menyampaikan informasi faktual dan analisis tanpa mengekspresikan opini sentimen yang jelas.,NETRAL,0.6,parsed from text
2005957286334701963,https://x.com/bjirsusah/status/2005957286334701963,"yang mau gofood atau grabfood murce aku jual voucher 60% minbel 50k potongan up to 30k + diskon pengantaran 10k fee 4k boleh cek resto dulu🥰

#zonauang #zonaba #zonajajan #KengNamping #KengNampingxICONSIAM Osaka Gamba Salma Salsabil DTSEN Ratchaburi Minuman Rasa Susu MBG Prabowo",Tue Dec 30 11:01:00 +0000 2025,in,0,0,0,0,323,False,,2005957286334701963,bjirsusah,29,279,False,False,search,gofood grabfood murce jual voucher 60 minbel 50k potongan up to 30k diskon pengantaran 10k fee 4k cek resto osaka gamba salma salsabil dtsen ratchaburi minuman susu mbg prabowo,NETRAL,0.9,Tweet ini menyampaikan informasi tentang promo dan diskon tanpa mengekspresikan opini atau sentimen yang jelas.,NETRAL,0.85,"Tweet berisi informasi faktual tentang promo voucher food delivery dan penawaran diskon tanpa mengekspresikan opini atau sentimen yang jelas terhadap Program MBG. Meskipun menyebutkan 'mbg', konteks utama adalah promosi komersial, bukan evaluasi terhadap program pemerintah."
2005837496530112564,https://x.com/RanikaAnanda/status/2005837496530112564,"Program Makan Bergizi Gratis tetap berjalan di masa libur sekolah, dominan menu yang diberikan untuk penerima manfaat adalah menu keringan dalam kemasan.
Keberlanjutan dan konsistensi pemenuhan kebutuhan gizi bagi penerima manfaat, menjadi hal prioritas pelaksanaan MBG.
@prabowo https://t.co/4NEWvs7C2l",Tue Dec 30 03:05:00 +0000 2025,in,0,0,0,0,111,False,,2005837496530112564,RanikaAnanda,1685,303,False,False,search,program makan bergizi gratis berjalan libur sekolah dominan menu penerima manfaat menu keringan kemasan keberlanjutan konsistensi pemenuhan kebutuhan gizi penerima manfaat prioritas pelaksanaan mbg,NETRAL,0.9,Tweet menyampaikan informasi faktual tentang program tanpa mengekspresikan opini atau sentimen yang jelas.,NETRAL,0.85,"Tweet menyampaikan informasi faktual tentang aspek-aspek teknis Program MBG (jadwal libur sekolah, menu, kemasan, keberlanjutan, gizi) tanpa mengekspresikan opini sentimen yang jelas. Tidak ada kata-kata yang menunjukkan dukungan, kritik, atau emosi terhadap program."
2005653573074665600,https://x.com/katsubutitin/status/2005653573074665600,everytime i listen to hindia's love songs kenapaninget nya taegyu ya akunsedih nmbgt tolong kasih mbg @prabowo,Mon Dec 29 14:54:09 +0000 2025,in,0,0,0,0,87,False,,2005653573074665600,katsubutitin,68,110,False,False,search,everytime listen to hindia love songs kenapaninget taegyu ya akunsedih nmbgt tolong kasih mbg,NETRAL,0.8,Tweet ini menyampaikan perasaan pribadi tanpa menyatakan dukungan atau kritik terhadap Program MBG.,NETRAL,0.75,"Tweet ini adalah percakapan personal tentang lagu dan perasaan pengguna terhadap artis, bukan tentang Program Makan Bergizi Gratis (MBG). Meskipun kata 'mbg' muncul di akhir, konteksnya adalah slang/singkatan untuk 'membuat banget' (very much), bukan referensi ke program pemerintah. Tidak ada sentimen yang jelas terhadap Program MBG."
2005573327734386782,https://x.com/lamourdemovie/status/2005573327734386782,@stafftetap gpp yi mengingat masa depan gw juga dihantui oleh mbg prabowo,Mon Dec 29 09:35:17 +0000 2025,in,0,0,1,0,60,True,2.0055730658503764e+18,2005571591942676765,lamourdemovie,90,73,False,False,search,gpp yi dihantui mbg prabowo,NETRAL,0.8,"Tweet ini tidak mengandung opini sentimen yang jelas, lebih bersifat pernyataan yang ambigu.",NEGATIF,0.75,"Tweet menggunakan kata 'dihantui' yang bermakna negatif, menunjukkan kekhawatiran atau masalah terhadap Program MBG di era Prabowo. Frasa 'gpp yi' (gapapa) menunjukkan nada sarkastis/pasrah terhadap situasi yang dianggap bermasalah."
2005559283229045074,https://x.com/BarbBroBro/status/2005559283229045074,"Dukung program MBG untuk kesejahteraan anak Indonesia. Anak sehat, masa depan Indonesia cerah!! #MBG #Prabowo https://t.co/8pTXMie39O",Mon Dec 29 08:39:29 +0000 2025,in,0,0,0,0,30,False,,2005559283229045074,BarbBroBro,70,133,False,False,search,dukung program mbg kesejahteraan anak indonesia anak sehat indonesia cerah,POSITIF,0.9,Tweet mengekspresikan dukungan terhadap program MBG dengan kata 'dukung' dan menyiratkan harapan untuk kesejahteraan anak.,POSITIF,0.95,"Tweet menggunakan kata 'dukung' yang menunjukkan dukungan eksplisit terhadap Program MBG. Frasa 'kesejahteraan anak', 'anak sehat', dan 'indonesia cerah' mengekspresikan optimisme dan harapan positif terhadap program tersebut."
2005544551696764990,https://x.com/one_peace79/status/2005544551696764990,"Program MBG Prabowo ikuti Anies ?
https://t.co/uYqretvf7i",Mon Dec 29 07:40:56 +0000 2025,in,0,0,0,0,26,False,,2005544551696764990,one_peace79,5,57,True,False,search,program mbg prabowo ikuti anies,NETRAL,0.9,Tweet menyampaikan informasi faktual tanpa opini atau sentimen yang jelas.,NETRAL,0.85,"Tweet hanya menyampaikan informasi faktual bahwa program MBG diikuti oleh Prabowo dan Anies, tanpa mengekspresikan opini, kritik, atau dukungan yang jelas terhadap program tersebut."
2005520694680117697,https://x.com/one_peace79/status/2005520694680117697,@fikri40115 @xendless_s Yg punya program MBG Prabowo,Mon Dec 29 06:06:09 +0000 2025,in,3,0,0,0,126,True,2.0052257437234342e+18,2005196247175692797,one_peace79,5,52,False,False,search,program mbg prabowo,NETRAL,0.9,Tweet hanya menyebutkan nama program tanpa menyatakan opini atau sentimen yang jelas.,NETRAL,0.95,"Tweet hanya menyebutkan nama program dan nama tokoh tanpa mengekspresikan opini, dukungan, atau kritik yang jelas. Merupakan pernyataan faktual sederhana tanpa sentimen yang teridentifikasi."
2005292150104182870,https://x.com/grok/status/2005292150104182870,"@rizal_septyan @baseconvo Menurut ahli gizi, gizi utamanya di buah seperti jeruk (vitamin C), apel (serat), susu Frisian Flag (kalsium, omega-3 untuk otak), Yakult (probiotik), dan Sari Gandum (serat gandum). Tapi camilan seperti Apetito dan donat lebih banyak kalori kosong. Program MBG Prabowo fokus nutrisi lengkap buat anak-anak, jadi ini mungkin contoh awal. Tetap seimbang ya! 😊",Sun Dec 28 14:57:59 +0000 2025,in,0,0,0,0,170,True,2.0052918462984522e+18,2005209638103400493,grok,8503428,384,False,False,search,ahli gizi gizi utamanya buah jeruk vitamin apel serat susu frisian flag kalsium omega otak yakult probiotik sari gandum serat gandum camilan apetito donat kalori kosong program mbg prabowo fokus nutrisi lengkap anak anak contoh seimbang ya,NETRAL,0.9,Tweet ini menyampaikan informasi faktual tentang nutrisi dan program MBG tanpa mengekspresikan opini atau sentimen yang jelas.,POSITIF,0.6,parsed from text
2005180508494557336,https://x.com/embersobat/status/2005180508494557336,@KuntoAjiW bare minimum ya Allah :( MANA Standar Internasional BUAT MBG ?? @prabowo @bang_dasco,Sun Dec 28 07:34:22 +0000 2025,in,1,0,0,0,3550,True,2.0051725341160576e+18,2005172534116057512,embersobat,57,95,False,False,search,bare minimum ya allah standar internasional mbg,NEGATIF,0.85,Menggunakan frasa 'bare minimum' menunjukkan ketidakpuasan dan kritik terhadap standar Program MBG.,NEGATIF,0.85,Tweet mengekspresikan kritik terhadap Program MBG dengan menyebut 'bare minimum' (standar minimal/rendah) dan membandingkannya dengan 'standar internasional'. Penggunaan 'ya allah' menunjukkan frustrasi/kekhawatiran bahwa program ini tidak memenuhi ekspektasi standar yang seharusnya. Sentimen mengandung keluhan dan ketidakpuasan.
2005169582223552851,https://x.com/R4denB0t/status/2005169582223552851,"@xendless_s Mana penegak hukum kita, kok ormas sekarang makin menjadi-jadi belum lagi anak genk motor yg suka main begal. Mestinya polri itu dikasih kerjaan khusus untuk keamanan biar fokus bukan ada kerjaan tambahan kayak MBG. @prabowo @ListyoSigitP @DivHumas_Polri",Sun Dec 28 06:50:57 +0000 2025,in,10,2,4,0,5015,True,2.0050708874821757e+18,2005070887482175780,R4denB0t,624,266,False,False,search,penegak hukum ormas belum anak genk motor suka main begal mestinya polri dikasih kerjaan khusus keamanan biar fokus bukan kerjaan tambahan kayak mbg,NEGATIF,0.85,"Tweet ini mengungkapkan kritik terhadap penegakan hukum dan menyiratkan bahwa Program MBG bukanlah prioritas yang tepat, menunjukkan ketidakpuasan.",NEGATIF,0.85,Tweet mengkritik Program MBG sebagai 'pekerjaan tambahan' yang tidak fokus bagi Polri. Penulis menyatakan bahwa Polri seharusnya fokus pada keamanan (menangani genk motor/begal) daripada ditugasi Program MBG. Framing MBG sebagai beban kerja tambahan yang tidak seharusnya menunjukkan sentimen negatif terhadap program.
2005167008628048003,https://x.com/cutestgirlyy_/status/2005167008628048003,"Aktivasi Spaylater untuk dapat bonus 40rb koin shopee kalau pake kode referral dari aku: 

SPL2110982413530122267 

reward 20k lagi buat pembelian pertama pake spaylater

t. info diskon promo freelance minggu unwrap semangat sobat polri basmi korupsi mbg prabowo https://t.co/KxT4oe5HQb",Sun Dec 28 06:40:43 +0000 2025,in,2,0,0,0,153,False,,2005167008628048003,cutestgirlyy_,12,286,False,False,search,aktivasi spaylater bonus 40rb koin shopee pake kode referral spl2110982413530122267 reward 20k pembelian pake spaylater info diskon promo freelance minggu unwrap semangat sobat polri basmi korupsi mbg prabowo,NETRAL,0.9,Tweet ini menyampaikan informasi tentang aktivasi dan promo tanpa mengekspresikan opini atau sentimen yang jelas terhadap Program MBG.,NETRAL,0.85,"Tweet ini adalah spam/promotional content yang mencampur berbagai topik (promo Shopee, kode referral, diskon, dan MBG). Meskipun menyebutkan 'MBG' dan 'basmi korupsi', konteks utama adalah promosi komersial tanpa mengekspresikan sentimen yang jelas terhadap Program MBG. Tidak ada opini, kritik, atau dukungan eksplisit tentang program tersebut."
2005152186196734279,https://x.com/SotoAyam1970/status/2005152186196734279,@GunRomli wwkwwkwkwkwkwkwkwkk..dewan pakar mBG punya dapur MBG?@prabowo @KemensetnegRI @gerindra @korantempo @BocorAlusPol @kumparan @NarasiNewsroom @officialinews_,Sun Dec 28 05:41:49 +0000 2025,in,1,1,1,0,127,True,2.0050642173057764e+18,2005064217305776323,SotoAyam1970,173,164,False,False,search,wwkwwkwkwkwkwkwkwkk dewan pakar mbg dapur mbg,NETRAL,0.9,"Tweet ini tidak mengandung opini sentimen yang jelas, hanya menyampaikan informasi yang tidak spesifik.",NETRAL,0.85,Tweet hanya berisi tawa/tertawa (wwkwwkwkwkwkwkwkwkk) dan penyebutan nama/istilah 'dewan pakar mbg' dan 'dapur mbg' tanpa mengekspresikan opini atau sentimen yang jelas terhadap Program MBG. Tidak ada indikator positif maupun negatif yang signifikan.
2006027626268311714,https://x.com/auroralace/status/2006027626268311714,"@errrrynsyh @icecoldnovember mjb kak, beda beda ga semua sekolah susunya kayak yg di gambar tgtg SPPGnya.  awal² MBG sekolah adikku susunya pake ultramilk/ ultramimi biru yg pake 100% susu sapi murni konsisten selama satu tahun. tp udh bbrp bulan ini susunya diganti yg ada campuran gulanya",Tue Dec 30 15:40:30 +0000 2025,in,0,0,0,0,79,True,2.0059290917117875e+18,2005885624608514249,auroralace,64,290,False,False,search,mjb kak beda beda sekolah susunya kayak gambar tgtg sppgnya mbg sekolah adikku susunya pake ultramilk ultramimi biru pake 100 susu sapi murni konsisten tp bbrp susunya diganti campuran gulanya,NETRAL,0.85,Tweet ini menyampaikan informasi faktual tentang perbedaan susu yang digunakan di sekolah tanpa mengekspresikan opini positif atau negatif.,NEGATIF,0.6,parsed from text
2005887623844250071,https://x.com/IYouvita/status/2005887623844250071,"@mimibayi @sdenta Daerah mana ini Kak? Tempatku baru 2 minggu ini ada MBG sekolah, tapi udah libur lagi. Tolong!!! 🤣",Tue Dec 30 06:24:11 +0000 2025,in,0,0,0,0,46,True,2.0056567826021788e+18,2005484604040569085,IYouvita,2318,116,False,False,search,daerah kak tempatku minggu mbg sekolah libur tolong,NETRAL,0.9,Tweet ini menyampaikan informasi tentang lokasi dan waktu tanpa mengekspresikan opini atau sentimen yang jelas.,NEGATIF,0.75,"Tweet mengekspresikan keluhan/kekhawatiran bahwa di daerah pengguna, program MBG di sekolah tidak berjalan karena libur sekolah. Kata 'tolong' menunjukkan permintaan/harapan agar masalah ini ditangani, mengindikasikan ketidakpuasan terhadap pelaksanaan program."
2005879677043319275,https://x.com/kierahere_/status/2005879677043319275,"@Diek_Clev @megadivakost @rotibalegulaa @Ikhwan_17 @pengincumlaude Ya makanya ditawarin pendidikan gratis diambil, gimana mau dapat MBG, sekolah aja nggak",Tue Dec 30 05:52:37 +0000 2025,in,0,0,0,0,91,True,2.0058749729637993e+18,2005585466767401332,kierahere_,94,154,False,False,search,ya ditawarin pendidikan gratis diambil mbg sekolah,NETRAL,0.85,Tweet menyampaikan informasi tentang tawaran pendidikan gratis tanpa mengekspresikan opini atau sentimen yang jelas.,NETRAL,0.75,Tweet menyampaikan informasi faktual tentang penawaran pendidikan gratis dan program MBG di sekolah tanpa mengekspresikan opini atau sentimen yang jelas. Tidak ada indikator positif maupun negatif yang kuat.
2005818430306340955,https://x.com/mellifluouseaj/status/2005818430306340955,mbg sekolah adek gue berhenti operasional 3 mingguan katanya karna ada keterlambatan pencairan dana,Tue Dec 30 01:49:14 +0000 2025,in,1,0,0,0,88,False,,2005818430306340955,mellifluouseaj,555,99,False,False,search,mbg sekolah adek berhenti operasional mingguan karna keterlambatan pencairan dana,NEGATIF,0.9,Tweet menyampaikan keluhan tentang keterlambatan pencairan dana yang menyebabkan berhentinya operasional.,NEGATIF,0.92,Tweet mengekspresikan keluhan dan kekhawatiran tentang Program MBG yang berhenti operasional akibat keterlambatan pencairan dana. Kata 'berhenti' dan 'keterlambatan' menunjukkan masalah yang berdampak negatif pada pelaksanaan program.
2005563589365772397,https://x.com/letseloped/status/2005563589365772397,"ngomong ngomong soal mbg, sekolah kan libur tp tetangga ada yg disuru berangkat sekolah buat ngambil mbg. kocak.",Mon Dec 29 08:56:35 +0000 2025,in,0,0,0,0,12,False,,2005563589365772397,letseloped,13,112,False,False,search,ngomong ngomong mbg sekolah libur tp tetangga disuru berangkat sekolah ngambil mbg kocak,NETRAL,0.85,Tweet menyampaikan informasi tentang situasi tanpa mengekspresikan opini positif atau negatif yang jelas.,NEGATIF,0.75,Tweet mengekspresikan kritik/keluhan terhadap Program MBG dengan nada sarcasm. Kata 'kocak' (lucu/absurd) menunjukkan ketidaksetujuan terhadap kebijakan yang dianggap tidak logis - sekolah libur tetapi siswa tetap disuruh datang hanya untuk mengambil MBG. Ini mengindikasikan kekhawatiran/penolakan terhadap implementasi program.
