tweet_id,tweet_url,text,created_at,lang,like_count,retweet_count,reply_count,quote_count,view_count,is_reply,in_reply_to_id,conversation_id,username,followers,tweet_length,contains_url,contains_media,source_type,text_processed,label_claude,confidence_claude,reasoning_claude
2005666904816697409,https://x.com/GenZNusantara/status/2005666904816697409,"Program Makan Bergizi Gratis Membawa Berkah Untuk UMKM

#MakanBergiziGratis https://t.co/VXrinuY6OC",Mon Dec 29 15:47:08 +0000 2025,in,0,0,94,0,212,False,,2005666904816697409,GenZNusantara,1123,99,False,False,search,program makan bergizi gratis membawa berkah umkm,POSITIF,0.85,Teks menggunakan kata 'berkah' yang memiliki konotasi positif dan menyatakan bahwa program MBG membawa dampak positif bagi UMKM. Ini mengekspresikan apresiasi dan optimisme terhadap program.
2005823672305516987,https://x.com/nusabalicom/status/2005823672305516987,"Polsek Gianyar melaksanakan monitoring pendistribusian program Makan Bergizi Gratis (MBG) di Kelurahan Samplangan, Kecamatan/Kabupaten Gianyar, Senin (29/12) pagi. https://t.co/374YvuPpv7",Tue Dec 30 02:10:04 +0000 2025,in,0,0,0,0,95,False,,2005823672305516987,nusabalicom,2500,187,True,False,search,polsek gianyar melaksanakan monitoring pendistribusian program makan bergizi gratis mbg kelurahan samplangan kecamatan kabupaten gianyar senin 29 12 pagi,POSITIF,0.6,parsed from text
2005120090459770936,https://x.com/ExxaLatifa/status/2005120090459770936,"Pemerintah melalui BGN menunjukkn kerja nyata dngn menyalurkan 2,2jt porsi makan bergizi gratis untuk warga trdampak bencana di aceh sbagai upaya mempercepat pemulihan kesehatan di wilayah terdampak. #LanjutkanMBG
. 
FORCEBOOK MOS EP4 #QuestionParade_ALPHADRIVEONE Mowning Sarapan https://t.co/FIIa5cXSkF",Sun Dec 28 03:34:17 +0000 2025,in,1,0,0,0,901,False,,2005120090459770936,ExxaLatifa,2680,304,False,False,search,pemerintah bgn menunjukkn kerja nyata dngn menyalurkan 2jt porsi makan bergizi gratis warga trdampak bencana aceh sbagai upaya mempercepat pemulihan kesehatan wilayah terdampak forcebook mos ep4 mowning sarapan,POSITIF,0.85,"Tweet menunjukkan apresiasi terhadap aksi nyata pemerintah dalam menyalurkan program makan bergizi gratis. Frasa 'menunjukkan kerja nyata', '2jt porsi', dan 'upaya mempercepat pemulihan kesehatan' mengindikasikan dukungan dan pengakuan positif terhadap Program MBG sebagai respons bencana di Aceh."
2005879239162343564,https://x.com/Speedtrap_/status/2005879239162343564,"2,2 Juta Porsi MBG Disalurkan ke Penyintas Bencana Aceh hingga 27 Desember 2025

Selama masa tanggap bencana, Badan Gizi Nasional (BGN) memastikan Program Makan Bergizi Gratis (MBG) bagi para korban terus berlangsung.
 https://t.co/VQDYSDOm63 https://t.co/ZvahMrDUTb",Tue Dec 30 05:50:52 +0000 2025,in,1,0,0,0,179,False,,2005879239162343564,Speedtrap_,26433,266,True,False,search,juta porsi mbg disalurkan penyintas bencana aceh 27 desember 2025 tanggap bencana badan gizi nasional bgn program makan bergizi gratis mbg korban,NETRAL,0.85,"Teks menyampaikan informasi faktual tentang penyaluran Program MBG kepada penyintas bencana Aceh tanpa mengekspresikan opini atau sentimen yang jelas. Fokus pada pelaporan data (jumlah porsi, tanggal, lembaga terkait) tanpa indikator positif atau negatif."
2005498850073829538,https://x.com/jojo_botak/status/2005498850073829538,Program Makan Bergizi Gratis bantu Ibu Noneng orang tua tunggal dapat penghasilan tetap setelah kerja serabutan sehingga kebutuhan sekolah cucu terpenuhi bukti gizi anak sejalan dengan pemberdayaan ekonomi lokal https://t.co/GCT9PMaTCK,Mon Dec 29 04:39:20 +0000 2025,in,0,0,0,0,145,False,,2005498850073829538,jojo_botak,1619,235,False,False,search,program makan bergizi gratis bantu noneng orang tua tunggal penghasilan kerja serabutan kebutuhan sekolah cucu terpenuhi bukti gizi anak sejalan pemberdayaan ekonomi lokal,POSITIF,0.92,"Tweet mengekspresikan apresiasi dan dukungan terhadap Program MBG dengan menyebutkan manfaat konkret: membantu orang tua tunggal, memenuhi kebutuhan sekolah, meningkatkan gizi anak, dan memberdayakan ekonomi lokal. Kata 'bantu', 'terpenuhi', dan 'bukti' menunjukkan kepuasan terhadap efektivitas program."
2004054504027967849,https://x.com/cutewoman__/status/2004054504027967849,"Senang sekali melihat Program Makan Bergizi Gratis menjangkau saudara kita di Sugapa.  Walau jalur logistik hanya bisa lewat udara, kolaborasi TNI dan pemerintah berhasil bawa makanan sehat sampai ke tangan warga. Semoga jadi awal yang baik untuk kesehatan anak-anak Papua! ❤️🙏 https://t.co/sOX6EpqIZf",Thu Dec 25 05:00:01 +0000 2025,in,0,0,0,0,78,False,,2004054504027967849,cutewoman__,4232,301,False,False,search,senang program makan bergizi gratis menjangkau saudara sugapa jalur logistik udara kolaborasi tni pemerintah berhasil bawa makanan sehat tangan warga semoga kesehatan anak anak papua,POSITIF,0.92,"Tweet mengekspresikan kesenangan dan apresiasi terhadap Program MBG yang menjangkau Papua. Menggunakan kata-kata positif seperti 'senang', 'berhasil', 'semoga kesehatan' yang menunjukkan dukungan dan optimisme terhadap program. Menyoroti kolaborasi TNI-pemerintah sebagai hal positif dalam distribusi makanan sehat."
2005835985658028227,https://x.com/golkarpedia/status/2005835985658028227,"Adies Kadir Serahkan Bantuan Laptop dan Tinjau Program Makan Bergizi Gratis di Kalteng
#bahlillahadalia #kuningkeren #golkarindonesia #partaigolkar #golkarpedia
https://t.co/zSIpT4fgcb",Tue Dec 30 02:59:00 +0000 2025,in,0,1,0,0,101,False,,2005835985658028227,golkarpedia,3264,184,True,False,search,adies kadir serahkan bantuan laptop tinjau program makan bergizi gratis kalteng,NETRAL,0.85,"Teks menyampaikan informasi faktual tentang kegiatan Adies Kadir menyerahkan bantuan laptop dan meninjau program MBG di Kalteng. Tidak mengandung opini, kritik, atau apresiasi yang jelas, hanya pernyataan berita/pelaporan."
2005937496153284785,https://x.com/batamtoday/status/2005937496153284785,"Polri Bangun 436 Unit SPPG Serentak, Dukung Program Makan Bergizi Gratis Presiden Prabowo

https://t.co/bprD0bvB3l",Tue Dec 30 09:42:22 +0000 2025,in,0,0,0,0,97,False,,2005937496153284785,batamtoday,33031,114,True,False,search,polri bangun 436 unit sppg serentak dukung program makan bergizi gratis presiden prabowo,NETRAL,0.85,"Teks menyampaikan informasi faktual tentang aksi Polri membangun 436 unit SPPG (Sekolah Penggerak Pangan Gratis) untuk mendukung Program MBG. Tidak ada ekspresi sentimen yang jelas, hanya penyampaian berita/fakta tanpa opini positif atau negatif yang eksplisit."
2005509695868399970,https://x.com/grok/status/2005509695868399970,"@Awarasto_5707 @ARSIPAJA Program Makan Bergizi Gratis Prabowo dirancang sebagai investasi jangka panjang untuk SDM unggul, kurangi stunting, dan kuatkan ketahanan pangan via produksi lokal. Bukan hanya bantuan pendek, tapi juga pemberdayaan ekonomi. Sumber: https://t.co/MytbUNNJpC & https://t.co/fFLvjekDMh (2025). Opini bisa berbeda tergantung perspektif.",Mon Dec 29 05:22:26 +0000 2025,in,0,0,1,0,88,True,2.0055095403816433e+18,2003994225072132391,grok,8503507,357,True,False,search,program makan bergizi gratis prabowo dirancang investasi jangka sdm unggul kurangi stunting kuatkan ketahanan pangan via produksi lokal bukan bantuan pendek pemberdayaan ekonomi sumber 2025 opini berbeda tergantung perspektif,NETRAL,0.85,"Teks menyampaikan informasi faktual tentang desain dan tujuan Program MBG (investasi SDM, kurangi stunting, ketahanan pangan, pemberdayaan ekonomi) tanpa mengekspresikan opini sentimen yang jelas. Frasa 'opini berbeda tergantung perspektif' memperkuat sifat netral dengan mengakui adanya multiple viewpoints tanpa mengambil stance positif atau negatif yang tegas."
2005427521651708368,https://x.com/grok/status/2005427521651708368,"@AlaxeAl @VIRGO1409271346 Program Makan Bergizi Gratis (MBG) bertujuan mengatasi stunting anak sekolah dengan makanan gratis. Namun, laporan dari Transparency International dan media seperti The Diplomat menyoroti masalah: keracunan makanan, korupsi potensial, dan implementasi terburu-buru. Presiden Prabowo mengakui kekurangan dan perintahkan perbaikan. Ini bukan ""bodoh"", tapi butuh evaluasi lebih baik. Apa pendapatmu?",Sun Dec 28 23:55:54 +0000 2025,in,0,0,0,0,144,True,2.0054272809492032e+18,2005115659563532666,grok,8503507,422,False,False,search,program makan bergizi gratis mbg bertujuan mengatasi stunting anak sekolah makanan gratis laporan transparency international media the diplomat menyoroti keracunan makanan korupsi potensial implementasi terburu buru presiden prabowo mengakui kekurangan perintahkan perbaikan bukan bodoh butuh evaluasi pendapatmu,NEGATIF,0.6,parsed from text
2005578476636811403,https://x.com/nabirenet/status/2005578476636811403,"BGN Nabire Akhiri Pelayanan Makan Bergizi Gratis 2025, Kembali Beroperasi 8 Januari 2026

Baca selengkapnya di https://t.co/qIwyAKdk1O
https://t.co/DWnTukGXOL

#MBGNabire #MakanBergiziGratis #BGN #PapuaTengah #Nabire #GiziAnak #GiziIbu #ProgramNasional #PelayananPublik",Mon Dec 29 09:55:45 +0000 2025,in,0,0,0,0,87,False,,2005578476636811403,nabirenet,3731,269,True,False,search,bgn nabire pelayanan makan bergizi gratis 2025 beroperasi januari 2026 baca selengkapnya,NETRAL,0.85,"Teks menyampaikan informasi faktual tentang jadwal operasional Program Makan Bergizi Gratis di Nabire (Januari 2026) tanpa mengekspresikan opini, kritik, atau dukungan yang jelas. Menggunakan bahasa informatif dan ajakan membaca selengkapnya, karakteristik berita/pengumuman."
2004749078400504035,https://x.com/Ramay4na/status/2004749078400504035,"Mantap!!
Pengumuman Resmi! Badan Gizi Nasional (BGN) menetapkan program Makan Bergizi Gratis (MBG) 2026 dimulai serempak pada 8 Januari 2026

Persiapan matang oleh SPPG di seluruh Indonesia dilakukan pada 2-7 Januari guna memastikan kualitas terbaik. Siap kawal gizi bangsa! 🇮🇩 https://t.co/8czzvQnllq",Sat Dec 27 03:00:01 +0000 2025,in,1,0,0,0,232,False,,2004749078400504035,Ramay4na,3221,301,False,False,search,mantap pengumuman resmi badan gizi nasional bgn menetapkan program makan bergizi gratis mbg 2026 serempak januari 2026 persiapan matang sppg indonesia januari kualitas terbaik kawal gizi bangsa,POSITIF,0.92,"Tweet menggunakan kata 'mantap' (slang positif), menyatakan dukungan terhadap pengumuman resmi Program MBG 2026, dan mengekspresikan optimisme dengan frasa 'persiapan matang' serta 'kawal gizi bangsa' yang menunjukkan apresiasi terhadap program."
2004754965039141195,https://x.com/Atikah2010/status/2004754965039141195,"SPPG Sajikan Makanan Ultra Proses dalam MBG Selama Libur Nataru, BGN Ancam Suspend

Selama libur Natal dan tahun baru (Nataru) serta libur semester, Program Makan Bergizi Gratis (MBG) tetap berjalan dengan beberapa skema.
 https://t.co/hWmqi8T35l",Sat Dec 27 03:23:24 +0000 2025,in,0,0,0,0,92,False,,2004754965039141195,Atikah2010,6118,246,True,False,search,sppg sajikan makanan ultra proses mbg libur nataru bgn ancam suspend libur natal nataru libur semester program makan bergizi gratis mbg berjalan skema,NEGATIF,0.6,parsed from text
2005980307955019896,https://x.com/grok/status/2005980307955019896,"@bukanbuzzerko @blaugrana1O @MamatAlkatiri Bukan, ini bukan MamatAlkatiri. Video ini menampilkan seorang ayah asli yang bahagia unboxing gaji pertamanya setelah 2 tahun menganggur, bekerja sebagai petugas cuci piring di program Makan Bergizi Gratis (MBG). Mirip mungkin, tapi bukan dia. 😊",Tue Dec 30 12:32:29 +0000 2025,in,0,0,1,0,199,True,2.0059799844905336e+18,2005933164028711276,grok,8503507,288,False,False,search,bukan bukan mamatalkatiri video menampilkan ayah asli bahagia unboxing gaji pertamanya menganggur petugas cuci piring program makan bergizi gratis mbg bukan,NETRAL,0.6,parsed from text
2005455402176278606,https://x.com/Jateng_Twit/status/2005455402176278606,"MBG

Sebuah unggahan media sosial yang menampilkan menu Program Makan Bergizi Gratis (MBG) mendadak berubah menjadi persoalan serius. Seorang orang tua murid berinisial  (NO) di Kabupaten Kampar mengaku mengalami intimidasi, bahkan anaknya disebut-sebut diberhentikan dari sekolah PAUD, usai unggahan tersebut viral. Dalam unggahan yang beredar luas di media sosial, Nurul menampilkan jatah menu MBG yang diterima anaknya selama lima hari, berupa susu kotak, roti, dan kacang goreng. Unggahan itu sontak memantik perhatian warganet dan memunculkan diskusi publik terkait pelaksanaan program MBG di daerah. Namun, Nurul mengaku respons yang diterimanya justru berujung tekanan. Ia menyebut menerima telepon bernada ancaman pada Kamis (26/12/2025), tak lama setelah unggahannya ramai dibicarakan. . 

gimana menurut kalian gess ?",Mon Dec 29 01:46:42 +0000 2025,in,78,41,5,3,3971,False,,2005455402176278606,Jateng_Twit,141103,827,False,False,search,mbg unggahan media sosial menampilkan menu program makan bergizi gratis mbg mendadak berubah serius orang tua murid berinisial no kabupaten kampar mengaku mengalami intimidasi anaknya diberhentikan sekolah paud unggahan viral unggahan beredar luas media sosial nurul menampilkan jatah menu mbg diterima anaknya susu kotak roti kacang goreng unggahan sontak memantik perhatian warganet memunculkan diskusi publik terkait pelaksanaan program mbg daerah nurul mengaku respons diterimanya berujung tekanan menyebut menerima telepon bernada ancaman kamis 26 12 2025 tak unggahannya ramai dibicarakan gess,NEGATIF,0.6,parsed from text
2005800833787593106,https://x.com/kompas_urbana/status/2005800833787593106,"Berbagai peristiwa sepanjang 2025 diabadikan jurnalis Kompas. Karut-marut pelaksanaan Makan Bergizi Gratis, demo besar, hingga bencana di Sumatera ada di dalamnya. #Klinik #AdadiKompas

https://t.co/gMrwyEZPAY",Tue Dec 30 00:39:19 +0000 2025,in,0,0,0,0,174,False,,2005800833787593106,kompas_urbana,33566,209,True,False,search,peristiwa 2025 diabadikan jurnalis kompas karut marut pelaksanaan makan bergizi gratis demo bencana sumatera dalamnya,NEGATIF,0.85,"Teks menggunakan frasa negatif seperti 'karut marut' (berantakan), 'demo bencana' yang menunjukkan kritik terhadap pelaksanaan Program Makan Bergizi Gratis. Meskipun teks fragmentaris, kata-kata kunci mengindikasikan masalah dan kekecewaan terhadap implementasi program."
2005853406372458742,https://x.com/ulva_arindu/status/2005853406372458742,"Gubernur Lampung, Mirza, turun langsung ke kebun sayur di Lampung Barat untuk memastikan pasokan bahan baku program Makan Bergizi Gratis (MBG) aman. Strategi ini bertujuan memberdayakan petani desa sekaligus menjamin kualitas pangan langsung dari sumbernya. https://t.co/1Off6WBXhE",Tue Dec 30 04:08:13 +0000 2025,in,0,0,0,0,321,False,,2005853406372458742,ulva_arindu,924,281,False,False,search,gubernur lampung mirza turun langsung kebun sayur lampung barat pasokan bahan baku program makan bergizi gratis mbg aman strategi bertujuan memberdayakan petani desa menjamin kualitas pangan langsung sumbernya,POSITIF,0.85,"Tweet menyampaikan aksi positif gubernur Lampung yang turun langsung memastikan pasokan MBG berkualitas. Kata-kata seperti 'aman', 'memberdayakan', 'menjamin kualitas' menunjukkan dukungan dan apresiasi terhadap komitmen pemerintah dalam mengeksekusi program MBG dengan baik. Tidak ada indikator kritik atau keluhan."
2005967489411219712,https://x.com/grok/status/2005967489411219712,"@HrrsAbdillah @jgsimpp @indepenSumatera Haha, iya bro, MBG resmi emang Makan Bergizi Gratis, programnya Prabowo. Tapi di meme ini, banyak yang guyon interpretasi jadi Mendapat Bantuan Gaib buat sukses meski nilai mat jeblok. Makasih koreksinya! 🤖",Tue Dec 30 11:41:33 +0000 2025,in,0,0,0,0,166,True,2.005967297484391e+18,2005172938279166041,grok,8503509,246,False,False,search,haha iya bro mbg resmi emang makan bergizi gratis programnya prabowo meme guyon interpretasi bantuan gaib sukses nilai mat jeblok makasih koreksinya,NETRAL,0.72,"Tweet mengandung campuran elemen: ada apresiasi ('makasih koreksinya'), humor/guyon ('haha', 'meme'), dan informasi faktual tentang MBG. Namun secara keseluruhan tidak menunjukkan sentimen yang jelas—lebih bersifat casual conversation dengan tone bercanda daripada ekspresi dukungan atau kritik yang konsisten terhadap program MBG."
2005552340875796690,https://x.com/lupadiri0_0/status/2005552340875796690,"2,2 juta porsi Makan Bergizi Gratis untuk Aceh selama sebulan pasca bencana.
Ini Total duit anggarannya berapa?
Dapur MBG ada dimana aja?
Bahan baku beli dimana?
Air bersih dari PDAM mana?
Gas LPG beli dimana?
Listrik?
Dikirim pake apa dan siapa yang kirim?
Tapanuli sana gimana? https://t.co/p6H4PpbORn",Mon Dec 29 08:11:54 +0000 2025,in,1,0,0,0,157,False,,2005552340875796690,lupadiri0_0,1026,303,False,False,search,juta porsi makan bergizi gratis aceh sebulan pasca bencana total duit anggarannya dapur mbg dimana bahan baku beli dimana air bersih pdam gas lpg beli dimana listrik dikirim pake kirim tapanuli,NEGATIF,0.6,parsed from text
2005474921741435065,https://x.com/xzarafa/status/2005474921741435065,Alhamdulillah.. Petani milenial lagi ngerasain dampak positif setelah jadi pemasok sayur MBG Sejak suplai ke dapur Makan Bergizi Gratis omzet petani hidroponik naik sampai 100 persen Produksi jalan pasar jelas dan hasil makin kerasa buat keseharian https://t.co/gR50QujFbH,Mon Dec 29 03:04:15 +0000 2025,in,0,0,0,0,82,False,,2005474921741435065,xzarafa,2104,272,False,False,search,alhamdulillah petani milenial ngerasain dampak positif pemasok sayur mbg suplai dapur makan bergizi gratis omzet petani hidroponik 100 persen produksi jalan pasar hasil kerasa keseharian,POSITIF,0.92,"Tweet mengekspresikan apresiasi dan kepuasan terhadap dampak positif Program MBG. Indikator positif: 'alhamdulillah', 'dampak positif', 'omzet petani...100 persen', 'produksi jalan pasar', 'hasil kerasa'. Penulis (petani milenial) merasakan manfaat nyata dari program ini terhadap bisnis dan kehidupan sehari-hari mereka."
2005992571798167662,https://x.com/arinadotid/status/2005992571798167662,Peresmian puluhan SPPG tersebut merupakan wujud kesiapan NU mengambil peran aktif dalam menyukseskan program strategis nasional Makan Bergizi Gratis (MBG). https://t.co/x7WtEROoAM,Tue Dec 30 13:21:13 +0000 2025,in,0,0,0,0,131,False,,2005992571798167662,arinadotid,108,179,True,False,search,peresmian puluhan sppg wujud kesiapan nu mengambil peran aktif menyukseskan program strategis nasional makan bergizi gratis mbg,POSITIF,0.85,"Tweet mengekspresikan dukungan dan komitmen terhadap Program MBG melalui kata-kata 'menyukseskan', 'peran aktif', dan 'kesiapan'. Peresmian puluhan SPPG menunjukkan tindakan konkret untuk mendukung program strategis nasional. Sentimen keseluruhan menunjukkan optimisme dan apresiasi terhadap inisiatif pemerintah."
2005114296599003183,https://x.com/barisansopan/status/2005114296599003183,"Program MBG (Makan Bergizi Gratis) terus diperluas demi masa depan bangsa. Dapur SPPG bekerja setiap hari menyiapkan menu sehat sesuai prinsip Isi Piringku, memenuhi hingga 25–35% kebutuhan gizi harian. Ketahanan gizi kuat, fondasi ketahanan nasional https://t.co/KzhBFVIfz4",Sun Dec 28 03:11:16 +0000 2025,in,0,0,0,0,83,False,,2005114296599003183,barisansopan,7116,274,False,False,search,program mbg makan bergizi gratis diperluas bangsa dapur sppg menu sehat sesuai prinsip isi piringku memenuhi 25 35 kebutuhan gizi harian ketahanan gizi kuat fondasi ketahanan nasional,NETRAL,0.85,"Teks menyampaikan informasi faktual tentang Program MBG termasuk perluasan, menu, dan prinsip gizi tanpa mengekspresikan opini atau sentimen yang jelas. Tidak ada indikator dukungan emosional maupun kritik."
2005478870599016709,https://x.com/barisansopan/status/2005478870599016709,"Program MBG terus diperkuat dari hulu ke hilir. Lumbung Mataram menjadi inisiasi Pemprov DIY untuk memasok bahan baku Makan Bergizi Gratis, sekaligus menggerakkan petani lokal dan menjaga ketahanan pangan daerah. Makan bergizi, ekonomi desa ikut tumbuh. https://t.co/9FK80UJQE7",Mon Dec 29 03:19:57 +0000 2025,in,1,0,0,0,120,False,,2005478870599016709,barisansopan,7116,277,False,False,search,program mbg diperkuat hulu hilir lumbung mataram inisiasi pemprov diy memasok bahan baku makan bergizi gratis menggerakkan petani lokal menjaga ketahanan pangan daerah makan bergizi ekonomi desa tumbuh,POSITIF,0.6,parsed from text
2003681384729383155,https://x.com/cutewoman__/status/2003681384729383155,"Siswa libur, tapi gizi nggak boleh ikut libur! 🙅‍♂️🍎
Kabar baik! Program Makan Bergizi Gratis tetap ada selama masa libur sekolah. Kalau nggak bisa hadir, tenang aja... pengambilan bisa diwakilkan orang tua atau saudara kok.
Tetap sehat &amp; bugar ya semuanya! 🏃‍♂️💨 https://t.co/RkeIFuXheO",Wed Dec 24 04:17:23 +0000 2025,in,2,1,1,1,224,False,,2003681384729383155,cutewoman__,4232,291,False,False,search,siswa libur gizi libur kabar program makan bergizi gratis libur sekolah hadir tenang pengambilan diwakilkan orang tua saudara sehat bugar ya,POSITIF,0.85,"Tweet mengekspresikan dukungan dan optimisme terhadap Program MBG. Kata-kata seperti 'tenang', 'sehat bugar ya' menunjukkan apresiasi dan harapan positif. Meskipun teks agak terputus-putus, konteks keseluruhan menunjukkan sikap mendukung program dengan mengharapkan kesehatan siswa."
2005829292928950404,https://x.com/maximuswelly/status/2005829292928950404,"Polda Jabar bangun 2 SPPG di Cirebon guna dukung Makan Bergizi Gratis. Bukti Kerja Nyata Polri untuk rakyat.

#LanjutkanMBG

#هيفاء_وهبي 
#โนเบล
#水曜日のダウンタウン 
#الخميس_الونيسᅠ https://t.co/kFebNyQU9O",Tue Dec 30 02:32:24 +0000 2025,in,0,0,0,0,675,False,,2005829292928950404,maximuswelly,1198,197,False,False,search,polda jabar bangun sppg cirebon dukung makan bergizi gratis bukti kerja nyata polri rakyat,POSITIF,0.85,Tweet mengekspresikan dukungan dan apresiasi terhadap Program MBG melalui frasa 'dukung makan bergizi gratis' dan 'bukti kerja nyata'. Kata 'dukung' dan konteks pembangunan SPPG menunjukkan sentimen positif terhadap inisiatif pemerintah.
2005880051485520291,https://x.com/4ssahongsam/status/2005880051485520291,"hey ibuuu inget tujuan awal adanya progrma ini tu apa, atau gatau singkatan dari MBG? MBG itu Makan BerGIZI Gratis. Emang makanan ada belatung itu bergizi? kita berhak dong protes karena niat awal program kan buat perbaikan GIZI bukan buat ladang BERSYUKUR",Tue Dec 30 05:54:06 +0000 2025,in,0,0,0,0,144,False,,2005880051485520291,4ssahongsam,913,256,False,False,search,hey ibuuu inget tujuan progrma tu gatau singkatan mbg mbg makan bergizi gratis emang makanan belatung bergizi berhak protes niat program perbaikan gizi bukan ladang bersyukur,NEGATIF,0.6,parsed from text
2005840457583009997,https://x.com/barisansopan/status/2005840457583009997,"Berbagi kebaikan tak mengenal hari sekolah. 📦🍱
Dua sekolah di Bangkalan tetap menerima MBG meski libur, memastikan 80% santri tetap mendapatkan makan bergizi gratis. Langkah nyata menghadirkan kepedulian dan komitmen menjaga generasi sehat dan kuat https://t.co/YCHtWcpGLo",Tue Dec 30 03:16:46 +0000 2025,in,1,1,0,0,115,False,,2005840457583009997,barisansopan,7116,272,False,False,search,berbagi kebaikan tak mengenal sekolah sekolah bangkalan menerima mbg libur 80 santri makan bergizi gratis langkah nyata menghadirkan kepedulian komitmen menjaga generasi sehat kuat,POSITIF,0.92,"Tweet mengekspresikan apresiasi dan dukungan terhadap Program MBG dengan frasa positif seperti 'berbagi kebaikan', 'langkah nyata', 'kepedulian', 'komitmen', dan 'generasi sehat kuat'. Menyampaikan implementasi program yang konkret dengan hasil positif (80 santri menerima makan bergizi gratis)."
2004916306404147705,https://x.com/gisgiskaa/status/2004916306404147705,"Purbaya Yudhi Sadewa pastikan anggaran Makan Bergizi Gratis (MBG) tetap aman dan tak terganggu meski ada alokasi dana untuk penanganan bencana.

Simak ulasan lengkap strateginya di sini: 👇 🔗 https://t.co/LeNX29LP8R

#Narayapost #MBG #EkonomiIndonesia #InfoUpdate https://t.co/AmUrraTiwD",Sat Dec 27 14:04:31 +0000 2025,in,0,0,0,0,113,False,,2004916306404147705,gisgiskaa,895,286,True,False,search,purbaya yudhi sadewa pastikan anggaran makan bergizi gratis mbg aman tak terganggu alokasi dana penanganan bencana simak ulasan lengkap strateginya,NETRAL,0.85,"Teks merupakan pernyataan faktual/berita tentang jaminan anggaran Program MBG oleh pejabat (Purbaya Yudhi Sadewa). Tidak mengandung opini sentimen yang jelas, hanya menyampaikan informasi tentang strategi penanganan anggaran tanpa ekspresi dukungan atau kritik eksplisit."
2005979339280769191,https://x.com/Melihat_Indo/status/2005979339280769191,"Sebuah video pengakuan ibu PAUD di Kabupaten Kampar, Riau, viral setelah ia mengaku mendapat tekanan usai mengunggah paket Makan Bergizi Gratis (MBG) untuk anaknya. Ibu bernama Nurul Oriana, warga Desa Ranah Baru, Kecamatan Kampar, sebelumnya memposting menu MBG berupa susu kotak, roti/kue, kacang goreng/kacang tanah, dan buah dengan narasi “rapelan MBG untuk 5 hari”.

Dalam unggahannya, Nurul mengaku anaknya AIRA di PAUD Melati/PAUD Melati disebut-sebut diminta mencari tempat belajar lain melalui grup WhatsApp sekolah. Ia menuliskan pesan emosional tanpa menyebut merek atau nama tertentu:

“Untuk anak ku AIRA, gpp kita gx sklh dulu ya nak… maafkan bunda imbas nya ke kamu. Bunda pun gtw kesalahan bunda entah dimana? toh tidak pernah menyenggol nama/menyebut merek. Bunda kena ancaman dan kamu di keluarkan disekolah. Doakan mereka yg telah menzholimi kita. Love you syg bunda zunaira alessia afrina,” tulis Nurul, dikutip pada Senin, 29 Desember 2025.

Nurul juga mengaku menerima ancaman via panggilan WhatsApp yang sempat terputus:

“Begitulah awal cerita nya,” katanya.

Dalam video lain, Nurul menangis sambil meminta bantuan Presiden Prabowo:

“Pak Probowo, Pak Dedi Mulyadi tolong. Saya pribadi dapat ancaman,” katanya.

Ia juga menyampaikan permohonan agar aturan publikasi MBG diperjelas jika memang dilarang.

“Kepada Presiden Prabowo, kalau memang MBG itu tidak boleh diposting, tolong buat aturannya Pak, agar kami yang tidak memposting dan menjadi korban,” katanya dalam bahasa Kampar sambil mengusap air mata.

Menanggapi viralnya kabar tersebut, Badan Gizi Nasional (BGN) melalui Kepala BGN Dadan Hindayana menegaskan tidak ada pelanggaran hak anak dan tidak ada intimidasi:

“Program MBG tidak boleh menimbulkan dampak negatif terhadap hak anak, khususnya hak memperoleh pendidikan,” ujar Dadan dalam keterangannya, Senin 29 Desember 2025.

“Setelah dilakukan klarifikasi, dapat dipastikan tidak ada anak yang dikeluarkan dari sekolah,” lanjutnya.

Selengkapnya di Melihat Indonesia
https://t.co/MoHdVN72F5

#mbg #kampar #bgn #melihatindonesia",Tue Dec 30 12:28:38 +0000 2025,in,1,0,0,0,786,False,,2005979339280769191,Melihat_Indo,69228,2068,True,False,search,video pengakuan paud kabupaten kampar riau viral mengaku tekanan mengunggah paket makan bergizi gratis mbg anaknya bernama nurul oriana warga desa ranah kecamatan kampar memposting menu mbg susu kotak roti kue kacang goreng kacang tanah buah narasi rapelan mbg unggahannya nurul mengaku anaknya aira paud melati paud melati mencari belajar grup whatsapp sekolah menuliskan pesan emosional tanpa menyebut merek nama anak ku aira gpp gx sklh ya nak maafkan bunda imbas bunda gtw kesalahan bunda dimana tidak menyenggol nama menyebut merek bunda kena ancaman keluarkan disekolah doakan menzholimi love you syg bunda zunaira alessia afrina tulis nurul dikutip senin 29 desember 2025 nurul mengaku menerima ancaman via panggilan whatsapp terputus cerita video nurul menangis bantuan presiden prabowo probowo dedi mulyadi tolong pribadi ancaman permohonan aturan publikasi mbg diperjelas dilarang presiden prabowo mbg tidak diposting tolong aturannya tidak memposting korban bahasa kampar mengusap air mata menanggapi viralnya kabar badan gizi nasional bgn kepala bgn dadan hindayana tidak pelanggaran hak anak tidak intimidasi program mbg tidak menimbulkan dampak negatif hak anak hak memperoleh pendidikan dadan keterangannya senin 29 desember 2025 klarifikasi tidak anak dikeluarkan sekolah selengkapnya indonesia,NEGATIF,0.6,parsed from text
